airline,tweet_text,date,score,magnitude,user,retweet_count,likes_count,location,time_zone
Southwest Airlines Co.,"   Have you filed a complaint with USDOT yet?:
",2023-01-23 03:59:31+00:00,-0.5,0.5,nerdypursuit,0,0,Location not available,Time zone not available
Southwest Airlines Co., backed out of refund and gave me 50.00 voucher when you couldn't fulfill your contract.  thanks for getting me home  when someone else couldn't till 2 days later and offering better vouchers for my delayed plane a few years back. Do better Frontier!,2023-01-23 03:51:48+00:00,0.0,1.6,yoda_mae,0,0,Nashville,Time zone not available
Southwest Airlines Co., I think it’s pretty messed up that I still haven’t received refund for my travel in Dec. Along with NOT getting the 25k points per tickets when we had two canceled flights and delayed 9 hours. WTH is up with that SW? I have called multiple times w/ no call back!,2023-01-23 03:45:59+00:00,-0.6,2.5,cbakes_711,0,0,Location not available,Time zone not available
Southwest Airlines Co.," my son is my companion. He was given an RR #. However, we are unable to login. Any tips how to get around this ?",2023-01-23 03:44:58+00:00,-0.2,1.3,MrRisto,0,0,Location not available,Time zone not available
Southwest Airlines Co., Biggest POS airline in the country.  I stopped flying SWA 2 years ago after 17 years of using them.  But still have to use them sometimes.  1 on time flight in last 2 years ONE!  This BWI - ALB last flight is late 100% of the time - not weather - shitty routes,2023-01-23 03:39:41+00:00,-0.1,2.0,enthalpy32,0,0,Location not available,Time zone not available
Southwest Airlines Co., Along with no recovering our 35k points per tickets like everyone else got. I have called three times with no call back and no response. Wth is up with that southwest!?  Maybe someone in here will get back with me but I doubt it. ,2023-01-23 03:39:28+00:00,-0.6,2.4,cbakes_711,0,0,Location not available,Time zone not available
Southwest Airlines Co.," Hey   I think it’s pretty messed up that I still haven’t received my refunds for my airlines tickets, hotel, and rental car along with all the other expenses I had when you canceled two of my flights and delayed our one flight more the 9 hours.",2023-01-23 03:38:12+00:00,-0.8,0.8,cbakes_711,0,0,Location not available,Time zone not available
Southwest Airlines Co.,"My flight was delayed 30+ minutes (no big deal), and I still arrived earlier than I was initially supposed to! I said it before and I'll say it again...  YOU RULE!!",2023-01-23 03:37:37+00:00,-0.1,0.5,stitchedupadam,0,1,Location not available,Time zone not available
Southwest Airlines Co., refunded me 44% of what I submitted for the travel disruption. They said in the email they had refunded me for alternate flights and meals and Ubers. How is that possible if my flight cost more than what you are refunding me?  smells fishy,2023-01-23 03:36:53+00:00,-0.4,1.8,b_oa_b,0,0,Location not available,Time zone not available
Southwest Airlines Co., Send DM and never did hear from anyone. did you clean the plane?,2023-01-23 03:31:02+00:00,-0.3,0.7,CathyandMarcy,0,0,Location not available,Time zone not available
Southwest Airlines Co., Good Job texting that my flight was delayed. Bad job texting re: moving the flight back up! Went from A-1 to B-something. How about returning the $53 Business Select fee?,2023-01-23 03:24:47+00:00,-0.1,1.7,ScottWilkCA,0,0,Location not available,Time zone not available
Southwest Airlines Co., please tell me y’all can help with this. This was from my baby’s first flight and I’ve finally gained the courage to fly again after that experience!,2023-01-23 03:24:11+00:00,0.2,1.4,LinRe88,0,0,Location not available,Time zone not available
Southwest Airlines Co.,  😂 truth.,2023-01-23 03:21:25+00:00,0.2,0.2,davidmcreager,0,0,Location not available,Time zone not available
Southwest Airlines Co.,Half empty flight going from Vegas to Houston. The best kind of night flight!  the service on flight 1645 (LAX-LAS) was excellent as well!,2023-01-23 03:21:19+00:00,0.5,2.2,Crufix,0,0,Paradise,Time zone not available
Southwest Airlines Co.,"  It happened to me last year during NFC Championship. They’re response? “We’ll give you a WiFi coupon for your next flight.” Dude! I have 1.5 million points, I already have wifi (when it works.)",2023-01-23 03:20:21+00:00,0.0,1.3,ScottWilkCA,0,1,Location not available,Time zone not available
Southwest Airlines Co.,Seriously  YOU OFFER a $31 reimbursement on a $1700 flight!?,2023-01-23 03:16:54+00:00,-0.8,0.8,two_seven_six,0,0,Location not available,Time zone not available
Southwest Airlines Co.," Question? I had a few Luv vouchers and last time I checked it showed the expiration date as 2040 or something. Now it says they can’t be found, please tell me they didn’t expire 😭.",2023-01-23 03:16:27+00:00,-0.4,1.5,LinRe88,0,0,Location not available,Time zone not available
Southwest Airlines Co., Thank s for texting me notifying me the departure would be delayed. It would be helpful you texted again when the flight was moved up. I went from A-1 to B something. How about returning the $53 for the Business Select upgrade?,2023-01-23 03:15:26+00:00,-0.1,0.5,ScottWilkCA,0,0,Location not available,Time zone not available
Southwest Airlines Co.," I took great effort to express frustration with not getting an update. So I thought I’d share a big thnks to the crew responding to DMs. After resubmitting yesterday as instructed, I recv’d reimb. approval email 2day. SW kept their word and is good in my book!",2023-01-23 03:15:07+00:00,0.0,1.8,charminsays,0,0,Location not available,Time zone not available
Southwest Airlines Co.,,2023-01-23 03:12:46+00:00,,,achavez1019,0,0,Location not available,Time zone not available
Southwest Airlines Co.,"  I hope you get the money, but also don’t use that airline anymore.",2023-01-23 03:08:33+00:00,-0.6,0.6,heidiskrzypek,0,1,Washington,Time zone not available
Southwest Airlines Co., flight 1562 into MCO. Waiting over 30 minutes for bags. What’s the policy???,2023-01-23 03:04:26+00:00,-0.4,1.3,gameday65,0,0,Location not available,Time zone not available
Southwest Airlines Co.," Ma i think you gotta upgrade to group A on the  flight to Philly okay, y’all deserve it",2023-01-23 03:04:14+00:00,0.4,0.4,brock_purdy13,0,1,Location not available,Time zone not available
Southwest Airlines Co.,Hey  am I ever going to get my money back?? It’s been 22 days since I submitted my expenses for your screw up on Dec. 28th.,2023-01-23 03:01:24+00:00,-0.7,1.5,wannabechef35,0,0,Location not available,Time zone not available
Southwest Airlines Co.,"      Ryan is top notch. A thoughtful, consummate professional.",2023-01-23 03:00:30+00:00,0.9,1.9,crisco_r,0,0,Location not available,Time zone not available
Southwest Airlines Co.," After a long road and many phone calls, I was able to reach Anthony through twitter and he resolved my claim in full. I hope that this continues for everybody else.",2023-01-23 02:57:17+00:00,0.9,1.8,BillyBa89057041,0,0,Location not available,Time zone not available
Southwest Airlines Co.,   BOOM!!!! Niners may never lose again right Geoff!,2023-01-23 02:57:11+00:00,0.9,1.8,lujan_eugene,0,0,Location not available,Time zone not available
Southwest Airlines Co.,    Also thank you  flight back from Vegas last night and giving a huge shoutout to  and the job he does for  🙌🏽🙌🏽🙌🏽,2023-01-23 02:56:00+00:00,0.9,0.9,Joe_TheJeweler,0,1,Location not available,Time zone not available
Southwest Airlines Co.,"Earlier around 3pm, high up in sky flying to Dallas from Florida, enjoying free tv offered by   the couple next to me asked to show them how to view on their phones. I happily helped. I had 12 seniors watching the replay of Dallas 2021 game on NFL network, not todays",2023-01-23 02:55:00+00:00,0.0,1.7,sharlabTX,0,0,Location not available,Time zone not available
Southwest Airlines Co., I’m still waiting for some assistance with the cancellation of my flight on 12/26 hoping you can help me?,2023-01-23 02:53:51+00:00,-0.7,0.7,laliroxx,0,0,Location not available,Time zone not available
Southwest Airlines Co., still waiting for my reimbursement and I submitted to you weeks ago. When will we be getting a resolution of expenses?,2023-01-23 02:51:18+00:00,-0.4,0.9,TKimOh614,0,0,Location not available,Time zone not available
Southwest Airlines Co.,"   Here’s to the WIFi not crapping out, too!",2023-01-23 02:51:10+00:00,-0.1,0.1,crisco_r,0,0,Location not available,Time zone not available
Southwest Airlines Co., I’m gonna be honest - it’s def you. Your WiFi is so bad. We gotta see other people. I’ve tried to be loyal af but I can’t take another flight with sh*tty WiFi. Please take your things out of the nightstand and leave the key.,2023-01-23 02:50:56+00:00,-0.4,3.0,thatsmranderson,0,0,Location not available,Time zone not available
Southwest Airlines Co.,I hope the pilots at  won their bets because I can't think of any other reason to sit on the runway for a 45 min delay that ends at the exact same time as the game,2023-01-23 02:49:35+00:00,-0.5,0.5,JaredJaredMedia,0,0,Location not available,Time zone not available
Southwest Airlines Co.,"   Don’t worry G2, the 49ers may never lose again",2023-01-23 02:48:39+00:00,0.1,0.1,epsteinbob,0,1,Location not available,Time zone not available
Southwest Airlines Co., please confirm what’s happening with slow baggage claim in Denver. Waiting an hour and still no luggage from Reno?,2023-01-23 02:48:35+00:00,-0.6,1.3,EricSzyMagic,0,0,Location not available,Time zone not available
Southwest Airlines Co.,Are  737-700's just bougee subway cars? Mine came unglued insulation and flickering cabin lights. All I need to complete the look is bad graffiti and fluorescent-lit advertisements,2023-01-23 02:47:31+00:00,-0.3,1.0,That_Newman,0,0,Location not available,Time zone not available
Southwest Airlines Co.,,2023-01-23 02:46:53+00:00,,,chris_hill85,0,1,Location not available,Time zone not available
Southwest Airlines Co.,gee thanks a LOT  for not having live tv during the niner game!! ugh whatever… BANG BANG NINER GANG NFC here we come!! ❤️💛,2023-01-23 02:46:12+00:00,0.2,2.5,kayyjess,0,0,Location not available,Time zone not available
Southwest Airlines Co.,   Should have had a home game. Try Pine State Biscuits if you can make it. Elite!,2023-01-23 02:44:22+00:00,0.1,1.3,MikeTourtellott,0,0,Location not available,Time zone not available
Southwest Airlines Co., I’m willing to bet that  would never do this ,2023-01-23 02:44:10+00:00,-0.6,0.6,MomBoss4Real,0,0,Location not available,Time zone not available
Southwest Airlines Co.,"  A lot of unnecessary information here.   They charge for transferring points, cry about it.",2023-01-23 02:40:08+00:00,-0.7,1.4,SleepyJoeissle1,0,0,Location not available,Time zone not available
Southwest Airlines Co.,   SWA did something right? Who knew.,2023-01-23 02:36:14+00:00,-0.1,0.4,cervezalobo,0,1,Location not available,Time zone not available
Southwest Airlines Co.,"Shout out to ... they reaked havoc on many people's Christmas plans (including mine), but they also just Venmo'ed me $$$ for the (not inexpensive) ticket I had to buy on another airline, and reimbursed my Uber fare to the other airport.",2023-01-23 02:34:32+00:00,-0.2,0.2,HSDeMaria,0,6,Location not available,Time zone not available
Southwest Airlines Co., I have a companion pass but how the heck do I use it??? Need to book travel ASAP,2023-01-23 02:31:53+00:00,-0.4,0.8,ericaemcclure,0,0,Location not available,Time zone not available
Southwest Airlines Co., submitted a claim for incurred travel expenses almost 3 weeks ago.  Not a word from you. ,2023-01-23 02:27:07+00:00,-0.4,0.8,StieMarquez,0,0,Location not available,Time zone not available
Southwest Airlines Co.,"Is  competing with  for most unreliable airline? Today, no weather issues and 3 (yes 3) separate plane maintenance issues have resulted in a 9+ hour delay at SFO. Wow - just wow. ",2023-01-23 02:25:10+00:00,0.0,1.9,srj022,0,1,Location not available,Time zone not available
Southwest Airlines Co.,"My dad and I are flying to meet my brother for a guys camping trip in late March. My dad and I both have status on , but my dad insists he wants to use his points to cover the flight. I want to maintain the ticket in my account so I didn’t need... 1/4",2023-01-23 02:24:55+00:00,-0.2,1.3,brentlemons,0,0,Location not available,Time zone not available
Southwest Airlines Co.,"Hey  , I need you to unlock my account so I can check in for tomorrow's flight.",2023-01-23 02:24:22+00:00,-0.3,0.3,jodavaho,0,0,Location not available,Time zone not available
Southwest Airlines Co.,"  beats KLM, they wouldn’t even offer a future discount on flights because of a delay which cost me like a day+in 2 airports, sleeping on the airport floor, never offerered anywhere to sleep, i had to actively search for a flight since their return flight left while plane w landing",2023-01-23 02:21:35+00:00,-0.7,0.7,h7pubg,1,1,Location not available,Time zone not available
Southwest Airlines Co.,   Please don't ask to see the manager.,2023-01-23 02:20:30+00:00,-0.8,0.8,aldog87,0,1,Location not available,Time zone not available
Southwest Airlines Co.,  could you hook me up with some WiFi?,2023-01-23 02:20:01+00:00,0.0,0.0,SFB_David,0,0,Location not available,Time zone not available
Southwest Airlines Co.,   Why in the world would they not consult with you first?,2023-01-23 02:18:33+00:00,-0.6,0.6,OceansideAztec,0,0,Location not available,Time zone not available
Southwest Airlines Co.,Day 2 no luggage in Jamaica after  decided to remove my family’s luggage from flight. Luggage arrived today but been tracking on my AirTag and has been getting a tour of Jamaica for the 7+ hours.  Would love to share my story      ,2023-01-23 02:18:27+00:00,-0.1,1.8,Skippydidoda,1,1,Jamaica,Time zone not available
Southwest Airlines Co.,TY  for football on the free wifi! Poor scheduling by the NFL to put this  game on while I'm flying for work.,2023-01-23 02:13:52+00:00,0.0,1.6,GeoffGrammer,1,48,Location not available,Time zone not available
Southwest Airlines Co.,"Yo , what the heck is going on with flight 1282!!    You better have a new plane from Oakland to Reno that’s already delayed 30 mins for a non stop 60 min flight.   Terrible!    I got the 30 mins delay alert 12 hours ago!   Who does that! ",2023-01-23 02:13:06+00:00,-0.5,2.7,The_RadMan,0,0,Alameda,Time zone not available
Spirit Airlines,Best flight attendant ever  give this woman a raise,2023-01-23 07:33:03+00:00,0.9,0.9,ghettoBTC,0,0,Location not available,Time zone not available
Spirit Airlines, is crazy! Have a full flight from Vegas to ATL and the bathrooms don’t work. The lady asked everyone to use the bathroom before boarding. This is tacky for a 4+ Hour flight. Smh.,2023-01-23 06:38:16+00:00,-0.4,3.0,callmequiana,0,0,Location not available,Time zone not available
Spirit Airlines,When you fly with  ,2023-01-23 06:28:48+00:00,0.0,0.0,jeffevenmo,0,0,Location not available,Time zone not available
Spirit Airlines,"Dear, just when I expect nothing from you guys, you exceed expectations and find a new way to sink even lower in your customer service",2023-01-23 06:11:37+00:00,-0.7,0.7,charliezeebest,0,0,Location not available,Time zone not available
